"Date/Time","Date/Time","No.1","No.2","No.3","No.4","No.5"
"Date/Time","Date/Time","above last glass","under first glass","black bottom","underside bottom","solar ins"
"","","°C","°C","°C","°C","W/m^2"
"2024-09-13 13:02:19","45548.5432754630","49.4","59.0","69.3","61.7","947.368"
"2024-09-13 13:02:20","45548.5432870370","49.4","59.0","69.3","61.7","947.128"
"2024-09-13 13:02:21","45548.5432986111","49.4","59.0","69.3","61.7","947.128"
"2024-09-13 13:02:22","45548.5433101852","49.3","59.1","69.3","61.6","947.849"
"2024-09-13 13:02:23","45548.5433217593","49.3","59.1","69.3","61.6","947.849"
"2024-09-13 13:02:24","45548.5433333333","49.3","59.1","69.3","61.6","947.368"
"2024-09-13 13:02:25","45548.5433449074","49.3","59.1","69.3","61.7","947.609"
"2024-09-13 13:02:26","45548.5433564815","49.3","59.1","69.3","61.6","947.849"
"2024-09-13 13:02:27","45548.5433680556","49.3","59.1","69.3","61.6","947.849"
"2024-09-13 13:02:28","45548.5433796296","49.2","59.1","69.3","61.6","948.330"
"2024-09-13 13:02:29","45548.5433912037","49.2","59.1","69.3","61.6","947.609"
"2024-09-13 13:02:30","45548.5434027778","49.2","59.1","69.3","61.6","947.368"
"2024-09-13 13:02:31","45548.5434143519","49.2","59.1","69.3","61.6","947.849"
"2024-09-13 13:02:32","45548.5434259259","49.2","59.1","69.3","61.6","947.368"
"2024-09-13 13:02:33","45548.5434375000","49.3","59.1","69.3","61.6","947.609"
"2024-09-13 13:02:34","45548.5434490741","49.3","59.1","69.3","61.6","947.849"
"2024-09-13 13:02:35","45548.5434606482","49.3","59.1","69.3","61.6","947.849"
"2024-09-13 13:02:36","45548.5434722222","49.3","59.1","69.3","61.6","947.609"
"2024-09-13 13:02:37","45548.5434837963","49.3","59.1","69.3","61.6","947.849"
"2024-09-13 13:02:38","45548.5434953704","49.3","59.1","69.3","61.6","947.609"
"2024-09-13 13:02:39","45548.5435069444","49.3","59.1","69.4","61.6","947.849"
"2024-09-13 13:02:40","45548.5435185185","49.3","59.1","69.3","61.6","947.849"
"2024-09-13 13:02:41","45548.5435300926","49.3","59.1","69.4","61.6","947.849"
"2024-09-13 13:02:42","45548.5435416667","49.3","59.1","69.4","61.6","947.368"
"2024-09-13 13:02:43","45548.5435532407","49.3","59.1","69.4","61.6","947.368"
"2024-09-13 13:02:44","45548.5435648148","49.3","59.1","69.4","61.6","947.128"
"2024-09-13 13:02:45","45548.5435763889","49.3","59.1","69.3","61.6","947.368"
"2024-09-13 13:02:46","45548.5435879630","49.3","59.1","69.3","61.6","948.090"
"2024-09-13 13:02:47","45548.5435995370","49.3","59.1","69.4","61.6","947.849"
"2024-09-13 13:02:48","45548.5436111111","49.3","59.1","69.4","61.6","947.609"
"2024-09-13 13:02:49","45548.5436226852","49.3","59.1","69.4","61.6","947.609"
"2024-09-13 13:02:50","45548.5436342593","49.3","59.1","69.4","61.6","947.368"
"2024-09-13 13:02:51","45548.5436458333","49.3","59.1","69.4","61.6","947.849"
"2024-09-13 13:02:52","45548.5436574074","49.3","59.1","69.4","61.6","947.849"
"2024-09-13 13:02:53","45548.5436689815","49.3","59.1","69.4","61.6","947.368"
"2024-09-13 13:02:54","45548.5436805556","49.3","59.1","69.4","61.6","946.887"
"2024-09-13 13:02:55","45548.5436921296","49.3","59.1","69.4","61.6","946.887"
"2024-09-13 13:02:56","45548.5437037037","49.3","59.1","69.4","61.6","947.368"
"2024-09-13 13:02:57","45548.5437152778","49.3","59.1","69.4","61.6","947.368"
"2024-09-13 13:02:58","45548.5437268519","49.4","59.1","69.4","61.6","946.647"
"2024-09-13 13:02:59","45548.5437384259","49.4","59.1","69.4","61.6","947.128"
"2024-09-13 13:03:00","45548.5437500000","49.4","59.1","69.4","61.6","947.128"
"2024-09-13 13:03:01","45548.5437615741","49.4","59.1","69.4","61.6","947.609"
"2024-09-13 13:03:02","45548.5437731482","49.4","59.1","69.4","61.6","947.368"
"2024-09-13 13:03:03","45548.5437847222","49.3","59.1","69.4","61.6","947.849"
"2024-09-13 13:03:04","45548.5437962963","49.4","59.1","69.4","61.6","948.090"
"2024-09-13 13:03:05","45548.5438078704","49.3","59.1","69.4","61.6","947.849"
"2024-09-13 13:03:06","45548.5438194444","49.4","59.1","69.4","61.6","947.849"
"2024-09-13 13:03:07","45548.5438310185","49.4","59.1","69.4","61.6","947.368"
"2024-09-13 13:03:08","45548.5438425926","49.4","59.1","69.4","61.6","947.849"
"2024-09-13 13:03:09","45548.5438541667","49.4","59.1","69.4","61.6","947.609"
"2024-09-13 13:03:10","45548.5438657407","49.4","59.1","69.4","61.6","947.849"
"2024-09-13 13:03:11","45548.5438773148","49.4","59.1","69.4","61.6","947.609"
"2024-09-13 13:03:12","45548.5438888889","49.4","59.1","69.4","61.6","947.128"
"2024-09-13 13:03:13","45548.5439004630","49.4","59.1","69.4","61.6","947.368"
"2024-09-13 13:03:14","45548.5439120370","49.4","59.1","69.4","61.6","947.368"
"2024-09-13 13:03:15","45548.5439236111","49.4","59.2","69.4","61.6","947.609"
"2024-09-13 13:03:16","45548.5439351852","49.4","59.2","69.4","61.6","947.128"
"2024-09-13 13:03:17","45548.5439467593","49.5","59.2","69.4","61.6","947.609"
"2024-09-13 13:03:18","45548.5439583333","49.5","59.2","69.4","61.6","947.849"
"2024-09-13 13:03:19","45548.5439699074","49.5","59.3","69.4","61.6","947.368"
"2024-09-13 13:03:20","45548.5439814815","49.6","59.3","69.4","61.6","947.849"
"2024-09-13 13:03:21","45548.5439930556","49.6","59.3","69.4","61.5","948.090"
"2024-09-13 13:03:22","45548.5440046296","49.7","59.2","69.4","61.5","947.849"
"2024-09-13 13:03:23","45548.5440162037","49.7","59.2","69.4","61.4","948.571"
"2024-09-13 13:03:24","45548.5440277778","49.7","59.3","69.2","61.4","948.571"
"2024-09-13 13:03:25","45548.5440393519","49.8","59.2","69.0","61.4","947.849"
"2024-09-13 13:03:26","45548.5440509259","49.7","59.0","69.3","61.4","947.368"
"2024-09-13 13:03:27","45548.5440625000","49.3","58.8","69.4","61.5","947.609"
"2024-09-13 13:03:28","45548.5440740741","49.1","58.7","69.3","61.5","947.609"
"2024-09-13 13:03:29","45548.5440856482","49.0","58.5","69.3","61.5","947.368"
"2024-09-13 13:03:30","45548.5440972222","49.1","58.4","69.4","61.5","947.849"
"2024-09-13 13:03:31","45548.5441087963","49.2","58.3","69.7","61.5","947.609"
"2024-09-13 13:03:32","45548.5441203704","49.3","58.2","70.0","61.5","946.887"
"2024-09-13 13:03:33","45548.5441319444","49.3","58.2","70.3","61.5","947.368"
"2024-09-13 13:03:34","45548.5441435185","49.4","58.1","70.6","61.5","946.887"
"2024-09-13 13:03:35","45548.5441550926","49.5","58.0","70.9","61.5","946.647"
"2024-09-13 13:03:36","45548.5441666667","49.5","58.0","71.1","61.5","946.406"
"2024-09-13 13:03:37","45548.5441782407","49.5","57.9","71.4","61.5","945.685"
"2024-09-13 13:03:38","45548.5441898148","49.7","57.9","71.6","61.5","945.925"
"2024-09-13 13:03:39","45548.5442013889","49.7","57.9","71.8","61.5","945.685"
"2024-09-13 13:03:40","45548.5442129630","49.8","57.8","72.0","61.5","946.166"
"2024-09-13 13:03:41","45548.5442245370","49.7","57.8","72.0","61.5","945.925"
"2024-09-13 13:03:42","45548.5442361111","49.5","57.7","71.8","61.5","946.406"
"2024-09-13 13:03:43","45548.5442476852","49.3","57.7","71.6","61.4","946.647"
"2024-09-13 13:03:44","45548.5442592593","49.4","57.7","71.0","61.5","946.647"
"2024-09-13 13:03:45","45548.5442708333","49.5","57.6","68.1","61.6","945.925"
"2024-09-13 13:03:46","45548.5442824074","49.6","57.6","65.6","61.6","945.685"
"2024-09-13 13:03:47","45548.5442939815","49.7","57.6","63.8","61.6","945.685"
"2024-09-13 13:03:48","45548.5443055556","49.9","57.5","62.4","61.6","945.925"
"2024-09-13 13:03:49","45548.5443171296","50.0","57.5","61.9","61.6","945.685"
"2024-09-13 13:03:50","45548.5443287037","50.1","57.0","61.7","61.6","946.406"
"2024-09-13 13:03:51","45548.5443402778","50.2","54.8","61.6","61.6","945.685"
"2024-09-13 13:03:52","45548.5443518519","50.2","53.6","61.7","61.6","944.963"
"2024-09-13 13:03:53","45548.5443634259","50.3","52.8","61.7","61.6","944.723"
"2024-09-13 13:03:54","45548.5443750000","50.4","51.9","61.7","61.6","944.723"
"2024-09-13 13:03:55","45548.5443865741","50.5","51.5","61.6","61.6","944.723"
"2024-09-13 13:03:56","45548.5443981482","50.5","51.2","61.6","61.6","944.963"
"2024-09-13 13:03:57","45548.5444097222","50.6","51.0","61.6","61.6","945.204"
"2024-09-13 13:03:58","45548.5444212963","50.6","50.9","61.5","61.6","945.204"
"2024-09-13 13:03:59","45548.5444328704","50.7","50.6","61.5","61.6","944.963"
"2024-09-13 13:04:00","45548.5444444444","50.7","50.4","61.5","61.6","945.444"
"2024-09-13 13:04:01","45548.5444560185","50.8","51.1","61.4","61.6","945.444"
"2024-09-13 13:04:02","45548.5444675926","50.8","51.2","61.5","61.7","945.204"
"2024-09-13 13:04:03","45548.5444791667","50.9","51.2","61.5","61.7","945.444"
"2024-09-13 13:04:04","45548.5444907407","50.9","51.2","61.5","61.7","945.204"
"2024-09-13 13:04:05","45548.5445023148","50.9","51.2","61.4","61.7","944.963"
"2024-09-13 13:04:06","45548.5445138889","50.9","51.2","61.4","61.7","944.963"
"2024-09-13 13:04:07","45548.5445254630","50.9","51.1","61.4","61.7","944.482"
"2024-09-13 13:04:08","45548.5445370370","50.9","51.1","61.4","61.7","945.204"
"2024-09-13 13:04:09","45548.5445486111","50.9","51.1","61.4","61.7","945.204"
"2024-09-13 13:04:10","45548.5445601852","50.9","51.1","61.4","61.7","945.204"
"2024-09-13 13:04:11","45548.5445717593","50.9","51.1","61.4","61.7","945.444"
"2024-09-13 13:04:12","45548.5445833333","50.9","51.1","61.4","61.6","944.963"
"2024-09-13 13:04:13","45548.5445949074","51.0","51.1","61.4","61.6","944.963"
"2024-09-13 13:04:14","45548.5446064815","51.0","51.2","61.4","61.6","944.723"
"2024-09-13 13:04:15","45548.5446180556","51.0","51.2","61.4","61.6","945.204"
"2024-09-13 13:04:16","45548.5446296296","50.9","51.2","61.4","61.6","944.963"
"2024-09-13 13:04:17","45548.5446412037","50.8","51.3","61.5","61.6","944.963"
"2024-09-13 13:04:18","45548.5446527778","50.8","51.3","61.5","61.6","944.723"
"2024-09-13 13:04:19","45548.5446643519","50.8","51.3","61.5","61.6","944.963"
"2024-09-13 13:04:20","45548.5446759259","50.7","51.4","61.6","61.5","944.723"
"2024-09-13 13:04:21","45548.5446875000","50.7","51.4","61.6","61.5","944.482"
"2024-09-13 13:04:22","45548.5446990741","50.8","51.4","61.6","61.5","944.482"
"2024-09-13 13:04:23","45548.5447106482","50.8","51.5","61.6","61.5","944.482"
"2024-09-13 13:04:24","45548.5447222222","50.8","51.5","61.7","61.4","944.723"
"2024-09-13 13:04:25","45548.5447337963","50.8","51.6","61.7","61.4","945.204"
"2024-09-13 13:04:26","45548.5447453704","50.8","51.6","61.7","61.4","944.723"
"2024-09-13 13:04:27","45548.5447569444","50.8","51.6","61.8","61.4","944.963"
"2024-09-13 13:04:28","45548.5447685185","50.8","51.7","61.8","61.3","944.723"
"2024-09-13 13:04:29","45548.5447800926","50.7","51.7","61.9","61.3","944.723"
"2024-09-13 13:04:30","45548.5447916667","50.7","51.8","61.9","61.3","944.242"
"2024-09-13 13:04:31","45548.5448032407","50.8","51.8","61.9","61.3","944.242"
"2024-09-13 13:04:32","45548.5448148148","50.8","51.8","62.0","61.3","944.482"
"2024-09-13 13:04:33","45548.5448263889","50.8","51.9","62.0","61.2","944.242"
"2024-09-13 13:04:34","45548.5448379630","50.7","51.9","62.1","61.2","944.242"
"2024-09-13 13:04:35","45548.5448495370","50.7","51.9","62.1","61.2","944.242"
"2024-09-13 13:04:36","45548.5448611111","50.8","52.0","62.2","61.2","944.963"
"2024-09-13 13:04:37","45548.5448726852","50.7","52.0","62.2","61.1","945.204"
"2024-09-13 13:04:38","45548.5448842593","50.7","52.1","62.3","61.1","945.685"
"2024-09-13 13:04:39","45548.5448958333","50.7","52.1","62.3","61.1","945.204"
"2024-09-13 13:04:40","45548.5449074074","50.6","52.1","62.4","61.0","944.723"
"2024-09-13 13:04:41","45548.5449189815","50.7","52.3","62.5","61.1","944.482"
"2024-09-13 13:04:42","45548.5449305556","50.7","52.3","62.6","61.1","944.482"
"2024-09-13 13:04:43","45548.5449421296","50.6","52.3","62.6","61.1","944.482"
"2024-09-13 13:04:44","45548.5449537037","50.7","52.4","62.7","61.1","944.242"
"2024-09-13 13:04:45","45548.5449652778","50.7","52.4","62.7","61.0","943.761"
"2024-09-13 13:04:46","45548.5449768519","50.7","52.5","62.8","61.0","943.520"
"2024-09-13 13:04:47","45548.5449884259","50.7","52.5","62.8","61.0","943.761"
"2024-09-13 13:04:48","45548.5450000000","50.6","52.5","62.9","61.0","944.001"
"2024-09-13 13:04:49","45548.5450115741","50.6","52.6","62.9","60.9","943.761"
"2024-09-13 13:04:50","45548.5450231481","50.6","52.6","63.0","60.9","944.242"
"2024-09-13 13:04:51","45548.5450347222","50.6","52.6","63.0","60.9","944.242"
"2024-09-13 13:04:52","45548.5450462963","50.5","52.7","63.1","60.8","944.001"
"2024-09-13 13:04:53","45548.5450578704","50.5","52.7","63.2","60.8","943.761"
"2024-09-13 13:04:54","45548.5450694444","50.4","52.8","63.2","60.8","944.001"
"2024-09-13 13:04:55","45548.5450810185","50.4","52.8","63.3","60.8","943.761"
"2024-09-13 13:04:56","45548.5450925926","50.4","52.8","63.3","60.7","942.799"
"2024-09-13 13:04:57","45548.5451041667","50.3","52.9","63.4","60.7","941.837"
"2024-09-13 13:04:58","45548.5451157407","50.3","52.9","63.4","60.7","941.356"
"2024-09-13 13:04:59","45548.5451273148","50.3","52.9","63.5","60.7","940.153"
"2024-09-13 13:05:00","45548.5451388889","50.3","53.0","63.5","60.6","939.432"
"2024-09-13 13:05:01","45548.5451504630","50.3","53.0","63.6","60.6","938.710"
"2024-09-13 13:05:02","45548.5451620370","50.3","53.0","63.6","60.6","938.470"
"2024-09-13 13:05:03","45548.5451736111","50.2","53.1","63.7","60.6","938.951"
"2024-09-13 13:05:04","45548.5451851852","50.1","53.1","63.8","60.5","939.191"
"2024-09-13 13:05:05","45548.5451967593","50.1","53.1","63.8","60.5","939.672"
"2024-09-13 13:05:06","45548.5452083333","50.0","53.2","63.9","60.5","939.913"
"2024-09-13 13:05:07","45548.5452199074","50.0","53.2","63.9","60.5","939.672"
"2024-09-13 13:05:08","45548.5452314815","50.0","53.2","64.0","60.5","939.913"
"2024-09-13 13:05:09","45548.5452430556","49.9","53.3","64.0","60.4","939.672"
"2024-09-13 13:05:10","45548.5452546296","49.9","53.3","64.1","60.4","938.951"
"2024-09-13 13:05:11","45548.5452662037","49.9","53.3","64.1","60.4","938.229"
"2024-09-13 13:05:12","45548.5452777778","49.8","53.3","64.2","60.4","938.470"
"2024-09-13 13:05:13","45548.5452893519","49.8","53.4","64.2","60.3","937.508"
"2024-09-13 13:05:14","45548.5453009259","49.8","53.4","64.3","60.3","937.508"
"2024-09-13 13:05:15","45548.5453125000","49.8","53.4","64.3","60.3","936.786"
"2024-09-13 13:05:16","45548.5453240741","49.8","53.4","64.4","60.3","936.786"
"2024-09-13 13:05:17","45548.5453356481","49.8","53.5","64.5","60.3","937.027"
"2024-09-13 13:05:18","45548.5453472222","49.8","53.5","64.5","60.2","937.748"
"2024-09-13 13:05:19","45548.5453587963","49.8","53.5","64.6","60.2","938.229"
"2024-09-13 13:05:20","45548.5453703704","49.8","53.6","64.6","60.2","938.710"
"2024-09-13 13:05:21","45548.5453819444","49.8","53.6","64.7","60.2","938.710"
"2024-09-13 13:05:22","45548.5453935185","49.8","53.6","64.7","60.1","938.710"
"2024-09-13 13:05:23","45548.5454050926","49.8","53.6","64.8","60.1","938.229"
"2024-09-13 13:05:24","45548.5454166667","49.9","53.7","64.8","60.1","937.989"
"2024-09-13 13:05:25","45548.5454282407","49.9","53.7","64.9","60.1","937.989"
"2024-09-13 13:05:26","45548.5454398148","49.9","53.7","64.9","60.1","937.989"
"2024-09-13 13:05:27","45548.5454513889","49.9","53.7","64.9","60.1","937.748"
"2024-09-13 13:05:28","45548.5454629630","49.9","53.8","65.0","60.1","936.786"
"2024-09-13 13:05:29","45548.5454745370","50.0","53.8","65.1","60.1","936.064"
"2024-09-13 13:05:30","45548.5454861111","50.0","53.8","65.1","60.0","936.545"
"2024-09-13 13:05:31","45548.5454976852","50.0","53.8","65.1","60.0","935.343"
"2024-09-13 13:05:32","45548.5455092593","50.0","53.9","65.2","60.0","934.140"
"2024-09-13 13:05:33","45548.5455208333","50.1","53.9","65.3","60.0","933.659"
"2024-09-13 13:05:34","45548.5455324074","50.1","53.9","65.3","60.0","933.178"
"2024-09-13 13:05:35","45548.5455439815","50.1","53.9","65.3","60.0","933.419"
"2024-09-13 13:05:36","45548.5455555556","50.2","53.9","65.4","60.0","933.178"
"2024-09-13 13:05:37","45548.5455671296","50.1","54.0","65.4","59.9","933.900"
"2024-09-13 13:05:38","45548.5455787037","50.1","54.0","65.5","59.9","933.659"
"2024-09-13 13:05:39","45548.5455902778","50.1","54.0","65.5","59.9","933.900"
"2024-09-13 13:05:40","45548.5456018519","50.1","54.0","65.6","59.9","934.140"
"2024-09-13 13:05:41","45548.5456134259","50.1","54.1","65.6","59.9","934.862"
"2024-09-13 13:05:42","45548.5456250000","50.0","54.1","65.7","59.9","935.583"
"2024-09-13 13:05:43","45548.5456365741","50.0","54.1","65.7","59.9","936.064"
"2024-09-13 13:05:44","45548.5456481481","49.9","54.1","65.7","59.9","936.545"
"2024-09-13 13:05:45","45548.5456597222","49.9","54.1","65.8","59.8","937.027"
"2024-09-13 13:05:46","45548.5456712963","49.9","54.2","65.8","59.8","936.545"
"2024-09-13 13:05:47","45548.5456828704","49.8","54.2","65.9","59.8","936.786"
"2024-09-13 13:05:48","45548.5456944444","49.8","54.2","65.9","59.8","936.786"
"2024-09-13 13:05:49","45548.5457060185","49.8","54.2","66.0","59.8","937.267"
"2024-09-13 13:05:50","45548.5457175926","49.7","54.3","66.0","59.8","937.748"
"2024-09-13 13:05:51","45548.5457291667","49.7","54.3","66.0","59.7","937.989"
"2024-09-13 13:05:52","45548.5457407407","49.6","54.3","66.1","59.7","938.229"
"2024-09-13 13:05:53","45548.5457523148","49.6","54.3","66.1","59.7","938.229"
"2024-09-13 13:05:54","45548.5457638889","49.5","54.3","66.2","59.7","938.229"
"2024-09-13 13:05:55","45548.5457754630","49.5","54.4","66.2","59.7","937.508"
"2024-09-13 13:05:56","45548.5457870370","49.5","54.4","66.3","59.7","937.508"
"2024-09-13 13:05:57","45548.5457986111","49.6","54.4","66.3","59.7","937.267"
"2024-09-13 13:05:58","45548.5458101852","49.6","54.4","66.3","59.7","936.786"
"2024-09-13 13:05:59","45548.5458217593","49.6","54.4","66.4","59.7","937.027"
"2024-09-13 13:06:00","45548.5458333333","49.6","54.5","66.4","59.7","937.027"
"2024-09-13 13:06:01","45548.5458449074","49.5","54.5","66.5","59.6","937.267"
"2024-09-13 13:06:02","45548.5458564815","49.4","54.5","66.5","59.6","937.989"
"2024-09-13 13:06:03","45548.5458680556","49.4","54.5","66.6","59.6","938.229"
"2024-09-13 13:06:04","45548.5458796296","49.2","54.5","66.6","59.6","938.470"
"2024-09-13 13:06:05","45548.5458912037","49.2","54.6","66.6","59.6","937.989"
"2024-09-13 13:06:06","45548.5459027778","49.2","54.6","66.7","59.6","937.748"
"2024-09-13 13:06:07","45548.5459143519","49.2","54.6","66.7","59.6","937.508"
"2024-09-13 13:06:08","45548.5459259259","49.1","54.6","66.8","59.6","936.545"
"2024-09-13 13:06:09","45548.5459375000","49.1","54.6","66.8","59.5","936.064"
"2024-09-13 13:06:10","45548.5459490741","49.1","54.6","66.8","59.5","935.343"
"2024-09-13 13:06:11","45548.5459606481","49.1","54.7","66.9","59.5","934.621"
"2024-09-13 13:06:12","45548.5459722222","49.1","54.7","66.9","59.5","934.140"
"2024-09-13 13:06:13","45548.5459837963","49.0","54.7","66.9","59.5","934.140"
"2024-09-13 13:06:14","45548.5459953704","49.0","54.7","67.0","59.5","934.381"
"2024-09-13 13:06:15","45548.5460069444","49.0","54.7","67.0","59.5","933.659"
"2024-09-13 13:06:16","45548.5460185185","49.0","54.7","67.0","59.5","933.419"
"2024-09-13 13:06:17","45548.5460300926","49.1","54.7","67.1","59.5","933.419"
"2024-09-13 13:06:18","45548.5460416667","49.1","54.7","67.1","59.5","933.419"
